Código CCN;Código CNH;Nombre;Comunidad Autónoma;Provincia;Municipio;Dirección;Código Postal;Teléfono;Número de camas instaladas;Tipo de Centro;Dependencia Funcional;Observaciones;Concierto;Acreditación Docente
917000820;170195;HOSPITAL DE PALAMOS;CATALUÑA;GIRONA;Palamós;Calle Hospital 36;17230;972600160;136;Hospitales Generales;PRIVADOS;;Red de utilización pública (RUP);SI
740000780;400058;UNIDAD DE REHABILITACION PSIQUIATRICA NUESTRA SEÑORA DE LA FUENCISLA;CASTILLA Y LEÓN;SEGOVIA;Palazuelos de Eresma;Carretera De La Granja 7;40194;921421800;56;Hospitales de salud mental y tratamiento de toxicomanías;DIPUTACIÓN O CABILDO;;Concierto parcial;NO
734000719;340029;HOSPITAL SAN TELMO (COMPLEJO ASISTENCIAL DE PALENCIA);CASTILLA Y LEÓN;PALENCIA;Palencia;Avenida San Telmo S/N;34004;979167000;119;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
734000718;340014;HOSPITAL RIO CARRION (COMPLEJO ASISTENCIAL DE PALENCIA);CASTILLA Y LEÓN;PALENCIA;Palencia;Avenida Donantes De Sangre 0;34005;979167000;376;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
734000722;340040;AREA PSIQUIATRICA DEL CENTRO ASISTENCIAL  SAN JUAN DE DIOS;CASTILLA Y LEÓN;PALENCIA;Palencia;Paseo Padre Faustino Calvo 0;34005;979742300;97;Hospitales de salud mental y tratamiento de toxicomanías;ORGANIZACIONES NO GUBERNAMENTALES;;Red de utilización pública (RUP);NO
734000720;340053;HOSPITAL RECOLETAS PALENCIA;CASTILLA Y LEÓN;PALENCIA;Palencia;Avenida Simon Nieto 31-34;34005;979747700;44;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
734000721;340035;HOSPITAL PSIQUIATRICO SAN LUIS;CASTILLA Y LEÓN;PALENCIA;Palencia;Calle Carretera De Burgos 0;34004;0;206;Hospitales de salud mental y tratamiento de toxicomanías;ORGANIZACIONES NO GUBERNAMENTALES;;Concierto parcial;NO
407000005;70086;HOSPITAL SANT JOAN DE DEU;ILLES BALEARS;ILLES BALEARS;Palma de Mallorca;Calle Sant Joan De Deu 7;7007;971265854;200;Hospitales de media y larga estancia;PRIVADOS;;Concierto parcial;NO
407001223;70070;HOSPITAL DE LA CREU ROJA ESPANYOLA;ILLES BALEARS;ILLES BALEARS;Palma de Mallorca;Calle Pons I Gallarza 90;7004;971751445;73;Hospitales de media y larga estancia;PRIVADOS;;Concierto parcial;NO
407001618;70344;HOSPITAL QUIRONSALUD PALMAPLANAS;ILLES BALEARS;ILLES BALEARS;Palma de Mallorca;Calle Cami Dels Reis 308;7010;971918000;169;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
407000009;70131;JUANEDA MIRAMAR;ILLES BALEARS;ILLES BALEARS;Palma de Mallorca;Calle Cami De La Vileta 30;7011;971767000;206;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
407000002;70048;HOSPITAL GENERAL DE MALLORCA;ILLES BALEARS;ILLES BALEARS;Palma de Mallorca;Plaza Hospital 3;7012;971212000;100;Hospitales de media y larga estancia;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
407000216;70051;HOSPITAL PSIQUIATRIC;ILLES BALEARS;ILLES BALEARS;Palma de Mallorca;Calle Cami De Jesus 40;7011;971212300;168;Hospitales de salud mental y tratamiento de toxicomanías;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
407000011;70064;MUTUA BALEAR;ILLES BALEARS;ILLES BALEARS;Palma de Mallorca;Calle Bisbe Campins 4;7012;971213400;40;Hospitales Generales;MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL;;Sin concierto;SI
407000008;70110;CLINICA JUANEDA;ILLES BALEARS;ILLES BALEARS;Palma de Mallorca;Calle Company 30;7014;971731647;196;Hospitales Generales;PRIVADOS;;Sin concierto;NO
407003152;70434;CLINICA LUZ DE PALMA;ILLES BALEARS;ILLES BALEARS;Palma de Mallorca;Calle Camilo Jose Cela 20;7014;971599167;38;Hospitales Generales;PRIVADOS;;Sin concierto;NO
407000004;70099;CLINICA ROTGER;ILLES BALEARS;ILLES BALEARS;Palma de Mallorca;Calle Santiago Russinyol 9;7012;971448500;186;Hospitales Generales;PRIVADOS;;Sin concierto;NO
407001617;70333;HOSPITAL SON LLATZER;ILLES BALEARS;ILLES BALEARS;Palma de Mallorca;Carretera Manacor KM. 4;7198;871202000;419;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
407000872;70399;HOSPITAL UNIVERSITARI SON ESPASES;ILLES BALEARS;ILLES BALEARS;Palma de Mallorca;Carretera Valldemossa 79;7120;871205000;839;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
535000323;350115;HOSPITAL SAN JOSE;CANARIAS;LAS PALMAS;Palmas de Gran Canaria, Las;Calle Padre Cueto 26;35008;928263708;66;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
535000320;350154;HOSPITAL LA PALOMA;CANARIAS;LAS PALMAS;Palmas de Gran Canaria, Las;Calle Maestro Valle 20;35005;928234466;108;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
535000321;350206;HOSPITAL PERPETUO SOCORRO;CANARIAS;LAS PALMAS;Palmas de Gran Canaria, Las;Calle Leon Y Castillo 407;35007;928499900;187;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
535001550;350192;CLINICA BANDAMA;CANARIAS;LAS PALMAS;Palmas de Gran Canaria, Las;Calle Santa Teresa 9;35017;928350050;64;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Red de utilización pública (RUP);NO
535003845;350069;HOSPITAL UNIVERSITARIO DE SALUD MENTAL JUAN CARLOS I;CANARIAS;LAS PALMAS;Palmas de Gran Canaria, Las;Calle Real Del Castillo 152;35014;928302734;122;Hospitales de salud mental y tratamiento de toxicomanías;OTROS CENTROS O ESTABLECIMIENTOS PÚBLICOS DE DEPENDENCIA AUTONÓMICA;;DC;DC
535000324;350120;VITHAS HOSPITAL SANTA CATALINA;CANARIAS;LAS PALMAS;Palmas de Gran Canaria, Las;Calle Leon Y Castillo 292;35005;928297151;152;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
535001314;350173;CLINICA SAN ROQUE;CANARIAS;LAS PALMAS;Palmas de Gran Canaria, Las;Calle Dolores De La Rocha 5;35001;928404040;162;Hospitales Generales;PRIVADOS;;Concierto parcial;SI
535001838;350290;COMPLEJO HOSPITALARIO UNIVERSITARIO INSULAR MATERNO INFANTIL;CANARIAS;LAS PALMAS;Palmas de Gran Canaria, Las;Calle Autovia Del Sur S/N;35016;928444000;916;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
535001830;350311;HOSPITAL UNIVERSITARIO DE GRAN CANARIA DR. NEGRIN;CANARIAS;LAS PALMAS;Palmas de Gran Canaria, Las;Plaza Barranco De La Ballena S/N;35012;928450000;652;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
535000315;350167;CLINICA CAJAL;CANARIAS;LAS PALMAS;Palmas de Gran Canaria, Las;Calle Senador Castillo Olivares 15;35003;928369166;136;Hospitales Generales;PRIVADOS;;Sin concierto;NO
1531000736;310057;CLINICA PSIQUIATRICA PADRE MENNI;C. FORAL DE NAVARRA;NAVARRA;Pamplona/Iruña;Calle Joaquin Beunza 45 -;31014;948140611;226;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Concierto parcial;NO
1531000733;310060;CLINICA UNIVERSIDAD DE NAVARRA;C. FORAL DE NAVARRA;NAVARRA;Pamplona/Iruña;Avenida Pio Xii 36 -;31008;948255400;241;Hospitales Generales;PRIVADOS;;Concierto parcial;SI
1531000739;310039;CENTRO SAN FRANCISCO JAVIER;C. FORAL DE NAVARRA;NAVARRA;Pamplona/Iruña;Avenida Villava 53 -;31015;948422730;28;Hospitales de salud mental y tratamiento de toxicomanías;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
1531000737;310044;HOSPITAL SAN JUAN DE DIOS;C. FORAL DE NAVARRA;NAVARRA;Pamplona/Iruña;Calle Beloso Alto 3 -;31006;948231800;190;Hospitales Generales;PRIVADOS;;Sin concierto;NO
1531002230;310150;COMPLEJO HOSPITALARIO DE NAVARRA;C. FORAL DE NAVARRA;NAVARRA;Pamplona/Iruña;Calle Irunlarrea 3 -;31008;848422222;1086;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1531000738;310076;CLINICA SAN MIGUEL - PAMPLONA;C. FORAL DE NAVARRA;NAVARRA;Pamplona/Iruña;Calle Beloso Alto 32 -;31006;948296000;72;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
333002574;330306;HOSPITAL DEL ORIENTE DE ASTURIAS FRANCISCO GRANDE COVIAN;PPDO. DE ASTURIAS;ASTURIAS;Parres;Urbanizacion Castañera S/N;33540;985840032;90;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
114001599;140229;HOSPITAL DE ALTA RESOLUCION VALLE DEL GUADIATO;ANDALUCÍA;CÓRDOBA;Peñarroya-Pueblonuevo;Calle Paraje Cerro Del Camello S/N;14200;957579100;17;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
1215000169;150308;SANATORIO LA ROBLEDA;GALICIA;A CORUÑA;Pino, O;Lugar Santiso S/N;15821;981585811;96;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Sin concierto;NO
1110000693;100073;CENTRO SOCIOSANITARIO DE PLASENCIA;EXTREMADURA;CÁCERES;Plasencia;Carretera Caceres 0;10600;927413100;330;Hospitales de media y larga estancia;OTROS CENTROS O ESTABLECIMIENTOS PÚBLICOS DE DEPENDENCIA AUTONÓMICA;;Red de utilización pública (RUP);SI
1110000696;100106;CLINICA SOQUIMEX;EXTREMADURA;CÁCERES;Plasencia;Avenida La Salle 22;10600;927418484;20;Hospitales Generales;PRIVADOS;;Sin concierto;NO
1110000692;100067;HOSPITAL VIRGEN DEL PUERTO;EXTREMADURA;CÁCERES;Plasencia;Finca Valcorchero 2;10600;927428328;250;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
724001715;240212;CLINICA PONFERRADA;CASTILLA Y LEÓN;LEÓN;Ponferrada;Avenida De Galicia 1;24400;987423732;46;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
724001713;240135;HOSPITAL EL BIERZO;CASTILLA Y LEÓN;LEÓN;Ponferrada;Calle Medicos Sin Fronteras 7;24411;987455304;408;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
724001716;240140;HOSPITAL DE LA REINA;CASTILLA Y LEÓN;LEÓN;Ponferrada;Calle Hospital 28 S/N;24401;987409109;72;Hospitales Generales;ORGANIZACIONES NO GUBERNAMENTALES;;Concierto parcial;NO
1236000117;360059;GRUPO QUIRONSALUD PONTEVEDRA;GALICIA;PONTEVEDRA;Pontevedra;Calle Fray Juan Navarrete 9;36001;986856800;127;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
1236000118;360031;HESTIA SANTA MARIA;GALICIA;PONTEVEDRA;Pontevedra;Avenida Santa Maria (De) 9;36002;610527859;70;Otros Centros con Internamiento;PRIVADOS;;Concierto parcial;NO
1236000116;360340;COMPLEXO HOSPITALARIO UNIVERSITARIO DE PONTEVEDRA;GALICIA;PONTEVEDRA;Pontevedra;Calle Mourente S/N;36071;986800000;605;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
114000535;140121;HOSPITAL  VALLE DE LOS PEDROCHES;ANDALUCÍA;CÓRDOBA;Pozoblanco;Calle Juan Del Rey Calero S/N;14400;957026306;124;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
1328000076;281203;HOSPITAL UNIVERSITARIO QUIRONSALUD MADRID;MADRID;MADRID;Pozuelo de Alarcón;Calle Diego De Velazquez 1;28223;917992380;239;Hospitales Generales;PRIVADOS;;Concierto parcial;SI
123000703;230162;HOSPITAL DE ALTA RESOLUCION SIERRA DE SEGURA;ANDALUCÍA;JAÉN;Puente de Génave;Carretera Puente Genave - La Puerta De Segura, Km. 0,300 S/N;23350;953499012;24;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
114001301;140218;HOSPITAL DE ALTA RESOLUCION  DE PUENTE GENIL;ANDALUCÍA;CÓRDOBA;Puente Genil;Calle Burgos S/N;14500;957615000;24;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
538000126;380223;HOSPITEN BELLEVUE;CANARIAS;SANTA CRUZ DE TENERIFE;Puerto de la Cruz;Calle Alemania 4;38400;922383551;195;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
111000283;110162;HOSPITAL GENERAL SANTA MARIA DEL PUERTO;ANDALUCÍA;CÁDIZ;Puerto de Santa María, El;Calle Valdes S/N;11500;956017000;238;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
535001524;350389;HOSPITAL PARQUE FUERTEVENTURA;CANARIAS;LAS PALMAS;Puerto del Rosario;Calle Leon Y Castillo 0;35600;928851500;12;Otros Centros con Internamiento;PRIVADOS;;Concierto parcial;NO
535001908;350252;HOSPITAL GENERAL DE FUERTEVENTURA;CANARIAS;LAS PALMAS;Puerto del Rosario;Calle Carretera Aeropuerto KM 1;35600;928862000;131;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
111000291;110184;HOSPITAL UNIVERSITARIO DE PUERTO REAL;ANDALUCÍA;CÁDIZ;Puerto Real;Carretera Nacional Iv, Km. 665 S/N;11510;956005147;319;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
813000578;130071;HOSPITAL SANTA BARBARA;CASTILLA-LA MANCHA;CIUDAD REAL;Puertollano;Carretera Malagon S/Nº;13500;926421100;141;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
917000826;170277;CENTRE SOCIOSANITARI DE PUIGCERDA;CATALUÑA;GIRONA;Puigcerdà;Camino Antic De Llivia S/N;17520;972880150;52;Hospitales de media y larga estancia;PRIVADOS;;Red de utilización pública (RUP);NO
917001139;170334;HOSPITAL DE CERDANYA / HOPITAL DE CERDAGNE;CATALUÑA;GIRONA;Puigcerdà;Camino D'Ur 31;17520;972114090;66;Hospitales Generales;OTRAS ENTIDADES U ORGANISMOS PÚBLICOS;;Red de utilización pública (RUP);NO
908005218;81304;RESIDENCIA PUIG-REIG;CATALUÑA;BARCELONA;Puig-reig;Calle Llobregat 75;8692;938380045;30;Hospitales de media y larga estancia;PRIVADOS;;Red de utilización pública (RUP);NO
908005232;81483;SAR MONT MARTI;CATALUÑA;BARCELONA;Puig-reig;Carretera Casserres (Abans Po. La Sala S/N) 1;8692;938290138;20;Hospitales de media y larga estancia;PRIVADOS;;Red de utilización pública (RUP);NO
1046000290;460288;HOSPITAL GENERAL DE REQUENA;COMUNIDAD VALENCIANA;VALENCIA;Requena;Calle Casablanca S/N;46340;962339180;113;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Red de utilización pública (RUP);SI
943001036;430094;HOSPITAL UNIVERSITARI DE SANT JOAN DE REUS;CATALUÑA;TARRAGONA;Reus;Avenida Josep Laporte 2;43204;977310300;313;Hospitales Generales;MUNICIPIO;;Red de utilización pública (RUP);SI
943000750;430108;CENTRE MQ REUS;CATALUÑA;TARRAGONA;Reus;Calle Antoni Gaudi 26;43203;977010800;50;Hospitales Generales;PRIVADOS;;Red de utilización pública (RUP);NO
943000752;430120;INSTITUT PERE MATA, S.A;CATALUÑA;TARRAGONA;Reus;Carretera De L'Institut Pere Mata S/N;43206;977338565;727;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Red de utilización pública (RUP);SI
943000765;430249;CENTRE SOCIOSANITARI CIUTAT DE REUS;CATALUÑA;TARRAGONA;Reus;Camino De Tarragona 10;43204;977300021;85;Hospitales de media y larga estancia;PRIVADOS;;Red de utilización pública (RUP);NO
943001754;430333;UNITAT DE REFERENCIA DE PSIQUIATRIA I TRASTORNS DE LA CONDUCTA ALIMENTARIA (URPI);CATALUÑA;TARRAGONA;Reus;Avenida Josep Laporte 2;43204;977338565;20;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Sin concierto;NO
943000751;430115;VILLABLANCA SERVEIS ASSISTENCIALS, SA;CATALUÑA;TARRAGONA;Reus;Partida Bellisens S/N;43205;977390011;350;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Red de utilización pública (RUP);SI
1215000182;150336;HOSPITAL PUBLICO DA BARBANZA;GALICIA;A CORUÑA;Ribeira;Lugar Salmon S/N;15993;981835985;81;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
908005285;82001;SERVEIS SANITARIS LA ROCA DEL VALLES 2;CATALUÑA;BARCELONA;Roca del Vallès, La;Carretera Masnou A Granollers ,;8430;932140100;34;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
129007039;290506;HOSPITAL DE LA SERRANIA;ANDALUCÍA;MALAGA;Ronda;Carretera Ronda-San Pedro, Km. 2 S/N;29400;951065077;150;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
908009231;82236;CENTRE LA CREUETA;CATALUÑA;BARCELONA;Sabadell;Plaza De Les Vaques S/N;8202;937451164;46;Hospitales de media y larga estancia;PRIVADOS;;Red de utilización pública (RUP);NO
908005273;82012;HOSPITAL QUIRON SALUD DEL VALLES - CLINICA DEL VALLES;CATALUÑA;BARCELONA;Sabadell;Paseo Rubio I Ors 25-27;8203;937283100;107;Hospitales Generales;PRIVADOS;;Sin concierto;NO
908005208;80958;HOSPITAL DE SABADELL;CATALUÑA;BARCELONA;Sabadell;Parque Tauli S/N;8208;937231010;861;Hospitales Generales;OTRAS ENTIDADES U ORGANISMOS PÚBLICOS;;Red de utilización pública (RUP);SI
250000085;500172;UNIDAD DE REHABILITACION DE LARGA ESTANCIA;ARAGÓN;ZARAGOZA;Sádaba;Carretera Sos S/N;50670;976675479;45;Hospitales de salud mental y tratamiento de toxicomanías;ORGANIZACIONES NO GUBERNAMENTALES;;Concierto parcial;NO
1046000383;460266;HOSPITAL DE SAGUNTO;COMUNIDAD VALENCIANA;VALENCIA;Sagunto/Sagunt;Calle Ramon Y Cajal 46;46520;962339300;252;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
737001405;370055;HOSPITAL GENERAL DE LA SANTISIMA TRINIDAD;CASTILLA Y LEÓN;SALAMANCA;Salamanca;Paseo De Carmelitas 74-94;37007;923269300;106;Hospitales Generales;PRIVADOS;;Sin concierto;NO
737001403;370037;HOSPITAL CLINICO UNIVERSITARIO DE SALAMANCA (COMPLEJO ASISTENCIAL UNIV.SA);CASTILLA Y LEÓN;SALAMANCA;Salamanca;Paseo De San Vicente 182;37007;923291100;729;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
943000775;430300;CENTRE SOCIOSANITARI I RESIDENCIA ASSISTIDA SALOU;CATALUÑA;TARRAGONA;Salou;Avenida Pau Casals 3;43840;977774705;30;Hospitales de media y larga estancia;PRIVADOS;;Red de utilización pública (RUP);NO
917000829;170323;CENTRE SOCIOSANITARI PARC HOSPITALARI MARTI I JULIA;CATALUÑA;GIRONA;Salt;Calle Dr. Castany S/N;17190;972182512;120;Hospitales de media y larga estancia;OTRAS ENTIDADES U ORGANISMOS PÚBLICOS;;Red de utilización pública (RUP);SI
917000816;170301;HOSPITAL SANTA CATERINA-IAS;CATALUÑA;GIRONA;Salt;Avenida Doctor Castany (P. H. Marti I Julia) S/N;17190;972182600;178;Hospitales Generales;OTRAS ENTIDADES U ORGANISMOS PÚBLICOS;;Red de utilización pública (RUP);SI
917000817;170216;HOSPITAL PSIQUIATRIC;CATALUÑA;GIRONA;Salt;Calle Doctor Castany, S/N;17190;972182512;593;Hospitales de salud mental y tratamiento de toxicomanías;OTRAS ENTIDADES U ORGANISMOS PÚBLICOS;;Red de utilización pública (RUP);SI
724001717;240188;HOSPITAL SAN JUAN DE DIOS LEON;CASTILLA Y LEÓN;LEÓN;San Andrés del Rabanedo;Avenida San Ignacio De Loyola 73;24010;0;297;Hospitales Generales;ORGANIZACIONES NO GUBERNAMENTALES;;Concierto parcial;NO
1046000414;460240;HOSPITAL INTERMUTUAL DE LEVANTE;COMUNIDAD VALENCIANA;VALENCIA;San Antonio de Benagéber;Carretera Ctra Valencia-Ademuz KM 11,700;46184;961350250;230;Hospitales especializados;MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL;;Sin concierto;NO
535001243;350367;HOSPITAL SAN ROQUE MASPALOMAS;CANARIAS;LAS PALMAS;San Bartolomé de Tirajana;Calle Mar De Siberia 1;35100;928063615;147;Hospitales Generales;MUNICIPIO;;Concierto parcial;SI
535000322;350304;HOSPITEN CLINICA ROCA SAN AGUSTIN;CANARIAS;LAS PALMAS;San Bartolomé de Tirajana;Calle Buganvilla 1;35100;928769004;81;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
538001821;380178;HOSPITAL UNIVERSITARIO DE CANARIAS;CANARIAS;SANTA CRUZ DE TENERIFE;San Cristóbal de La Laguna;Carretera Cuesta Taco S/N;38320;922678000;681;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
111004473;110305;HOSPITAL SAN CARLOS DE SAN FERNANDO;ANDALUCÍA;CÁDIZ;San Fernando;Paseo Capitan Conforto S/N;11100;956002040;65;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
1430000047;300222;HOSPITAL GENERAL UNIVERSITARIO LOS ARCOS DEL MAR MENOR;REGIÓN DE MURCIA;MURCIA;San Javier;Paraje Torre Octavio S/N;30739;968565000;255;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1328000021;280920;HOSPITAL DE EL ESCORIAL;MADRID;MADRID;San Lorenzo de El Escorial;Carretera De M-600 (Guadarrama) KM.6,255;28200;918973000;91;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1430000007;300339;HOSPITAL DE CUIDADOS MEDIOS VILLADEMAR;REGIÓN DE MURCIA;MURCIA;San Pedro del Pinatar;Avenida Concejal Mariano Henarejos 13;30740;968187346;99;Hospitales de media y larga estancia;PRIVADOS;;Concierto parcial;NO
538002289;380244;HOSPITAL NUESTRA SEÑORA DE GUADALUPE;CANARIAS;SANTA CRUZ DE TENERIFE;San Sebastián de la Gomera;Calle Langrero S/N;38800;922140219;40;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
1328000082;281258;HOSPITAL UNIVERSITARIO INFANTA SOFIA;MADRID;MADRID;San Sebastián de los Reyes;Paseo Europa 34;28702;911914000;271;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1003000121;30187;HOSPITAL SANT VICENT DEL RASPEIG;COMUNIDAD VALENCIANA;ALICANTE;San Vicente del Raspeig/Sant Vicent del Raspeig;Calle Lillo Juan 137;3690;965907700;179;Hospitales de media y larga estancia;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
111000294;110223;HOSPITAL VIRGEN DEL CAMINO;ANDALUCÍA;CÁDIZ;Sanlúcar de Barrameda;Carretera Sanlucar-Chipiona, S/N S/N;11540;956048068;118;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
908005219;81287;RESIDENCIA L'ESTADA;CATALUÑA;BARCELONA;Sant Andreu de Llavaneres;Camino De La Masia S/N;8392;937926612;60;Hospitales de media y larga estancia;PRIVADOS;;Red de utilización pública (RUP);NO
908005213;81228;PRYTANIS SANT BOI CENTRE SOCIOSANITARI;CATALUÑA;BARCELONA;Sant Boi de Llobregat;Calle Josep Torras I Bages 55;8830;936300931;122;Hospitales de media y larga estancia;PRIVADOS;;Red de utilización pública (RUP);NO
908005192;80977;BENITO MENNI,COMPLEX ASSISTENCIAL EN SALUT MENTAL.;CATALUÑA;BARCELONA;Sant Boi de Llobregat;Calle Dr. Antoni Pujadas 38;8830;936402400;774;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Red de utilización pública (RUP);SI
908005193;80983;PARC SANITARI SANT JOAN DE DEU - RECINTE SANT BOI.;CATALUÑA;BARCELONA;Sant Boi de Llobregat;Calle Dr. Antoni Pujadas 42;8830;936406350;1065;Hospitales Generales;PRIVADOS;;Red de utilización pública (RUP);SI
908005212;81234;CENTRE SOCIOSANITARI VERGE DEL PUIG;CATALUÑA;BARCELONA;Sant Celoni;Calle Campins 37;8470;938673995;40;Hospitales de media y larga estancia;PRIVADOS;;Red de utilización pública (RUP);NO
908005194;81000;HOSPITAL DE SANT CELONI.;CATALUÑA;BARCELONA;Sant Celoni;Avenida De L'Hospital 19;8470;938670617;100;Hospitales Generales;PRIVADOS;;Red de utilización pública (RUP);NO
908005675;82190;IVAN MAÑERO CLINIC;CATALUÑA;BARCELONA;Sant Cugat del Vallès;Calle Victor Hugo 24;8174;902401540;17;Hospitales especializados;PRIVADOS;;Sin concierto;SI
908005160;80137;CENTRE DE PREVENCIO I REHABILITACIO ASEPEYO;CATALUÑA;BARCELONA;Sant Cugat del Vallès;Avenida Alcalde Barnils 54-60;8174;935653900;138;Hospitales Generales;MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL;;Sin concierto;NO
908005206;81017;HOSPITAL UNIVERSITARI GENERAL DE CATALUNYA;CATALUÑA;BARCELONA;Sant Cugat del Vallès;Calle Pedro I Pons 1;8195;935656000;286;Hospitales Generales;PRIVADOS;;Sin concierto;SI
908005252;81683;PARC SANITARI SANT JOAN DE DEU - BRIANS 1.;CATALUÑA;BARCELONA;Sant Esteve Sesrovires;Carretera De Martorell A Capellades ,;8635;937758000;150;Hospitales Generales;PRIVADOS;;Red de utilización pública (RUP);SI
